BASELINE-FULL-DIGEST	fa67b718ca029e0f1da088132ceeff94a6369e329c5632954afc6afb03289b8e
BASELINE-NONPASS-DIGEST	aa204ad7f52f85a95f5823b1992f38190b7113fa04c4a803284f77cfc31606b4
BASELINE-SECTION-DIGEST	e675de1b06bb5916f8a0b291702f69e9dbfcc04e07a428c38f0f324a161034db
BASELINE-AXIS	commonmark	0.31.2	commonmark	9	Tabs		status	MATCH	43a67b38cde0acf1fea5023df56f57249322d1c241c29aa9dcd56b9bdc7b9bad	43a67b38cde0acf1fea5023df56f57249322d1c241c29aa9dcd56b9bdc7b9bad	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	a75f40de084701e1dba280c4ad8570548df993ca1616d86c2d8b12d4273f0ae0
BASELINE-AXIS	commonmark	0.31.2	commonmark	9	Tabs		tokens	MATCH	571f5b7c935198611c43d4452cdd840aae94eb729343fe9a9b0ea4d85e0a2d93	571f5b7c935198611c43d4452cdd840aae94eb729343fe9a9b0ea4d85e0a2d93	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	a75f40de084701e1dba280c4ad8570548df993ca1616d86c2d8b12d4273f0ae0
BASELINE-AXIS	commonmark	0.31.2	commonmark	10	Tabs		chunks	MATCH	12bc6bfc70179959663e725072077886152c83be547d434732d1923f8469e5b2	12bc6bfc70179959663e725072077886152c83be547d434732d1923f8469e5b2	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	84b2cab8a50e44ef3729c8319e96d9ff56982557284dd35f95467156c7c74081
BASELINE-AXIS	commonmark	0.31.2	commonmark	10	Tabs		html	MATCH	9c5a430198ec6bea2d4c60e6a090b5b9536fe9d585feb2c8fdf5172655752374	9c5a430198ec6bea2d4c60e6a090b5b9536fe9d585feb2c8fdf5172655752374	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	84b2cab8a50e44ef3729c8319e96d9ff56982557284dd35f95467156c7c74081
BASELINE-AXIS	commonmark	0.31.2	commonmark	10	Tabs		source	MATCH	d962da7297dd45d81ea008acbe4e392aca597c80355d441f8e4f715d4bb5fad5	d962da7297dd45d81ea008acbe4e392aca597c80355d441f8e4f715d4bb5fad5	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	84b2cab8a50e44ef3729c8319e96d9ff56982557284dd35f95467156c7c74081
BASELINE-AXIS	commonmark	0.31.2	commonmark	10	Tabs		status	MATCH	43a67b38cde0acf1fea5023df56f57249322d1c241c29aa9dcd56b9bdc7b9bad	43a67b38cde0acf1fea5023df56f57249322d1c241c29aa9dcd56b9bdc7b9bad	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	84b2cab8a50e44ef3729c8319e96d9ff56982557284dd35f95467156c7c74081
BASELINE-AXIS	commonmark	0.31.2	commonmark	10	Tabs		tokens	MATCH	571f5b7c935198611c43d4452cdd840aae94eb729343fe9a9b0ea4d85e0a2d93	571f5b7c935198611c43d4452cdd840aae94eb729343fe9a9b0ea4d85e0a2d93	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	84b2cab8a50e44ef3729c8319e96d9ff56982557284dd35f95467156c7c74081
BASELINE-AXIS	commonmark	0.31.2	commonmark	11	Tabs		chunks	MATCH	117c9195e1b892b7a4522568c77b8bf5b090dff076b1472dfb4ca40afe628308	117c9195e1b892b7a4522568c77b8bf5b090dff076b1472dfb4ca40afe628308	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	e8a3e29112b1c94945df2d6ecb1eedd801def02cb664b1b13d47e69f113bb459
BASELINE-AXIS	commonmark	0.31.2	commonmark	11	Tabs		html	MATCH	b4fe3c811d3b40ba7b02a5f6c997e893b58e31995d44386f40a207253ca77aea	b4fe3c811d3b40ba7b02a5f6c997e893b58e31995d44386f40a207253ca77aea	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	e8a3e29112b1c94945df2d6ecb1eedd801def02cb664b1b13d47e69f113bb459
BASELINE-AXIS	commonmark	0.31.2	commonmark	11	Tabs		source	MATCH	f3c1a71f477ed85810f4a79a3405742c510f31704b07ab17f58ad859c142a2b0	f3c1a71f477ed85810f4a79a3405742c510f31704b07ab17f58ad859c142a2b0	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	e8a3e29112b1c94945df2d6ecb1eedd801def02cb664b1b13d47e69f113bb459
